timestamp;level;service;method;path;status;responseTime;userId;sessionId;ip;message;payloadSize;tags;env;host;errorCode
2025-09-24T21:44:09.087Z;ERROR;api-gateway;POST;/api/login;493;75;8ed29eaf-4eaa-4c87-9d31-174eba49e69e;cfab9f95293a6ea2;182.21.140.126;POST /api/login -> 493: database error;27648;db|auth;staging;staging-host-36;E_DOWNSTREAM
2025-09-24T20:51:29.667Z;INFO;api-gateway;DELETE;/api/users/2307;285;66;a1fe67ca-af6e-455a-b257-302eeca479e5;9d27e89c2e5de6aa;133.203.82.41;DELETE /api/users/2307 -> 285: operation completed;72560;cache|db|network;prod;prod-host-12;
2025-09-24T22:52:20.884Z;INFO;api-gateway;PUT;/api/payments;251;1002;c6f61d88-fe57-4d09-9710-6a52cb49ff09;22c3b065ad1d5e88;174.195.18.96;PUT /api/payments -> 251: resource fetched;139796;db|payment|auth;dev;dev-host-30;
2025-09-25T00:15:49.922Z;INFO;api-gateway;DELETE;/api/orders;253;8;081ff0b1-2d18-4e42-b6fc-3f323e987ae0;ca861824e88a9b73;172.188.20.162;DELETE /api/orders -> 253: resource fetched;39280;db|retry|cache;dev;dev-host-12;
2025-09-24T22:47:09.955Z;INFO;api-gateway;POST;/api/users/743;243;370;d98cf3e8-58a2-4d8f-91c9-03adf735fe0d;9651a89bb880f848;99.115.231.134;POST /api/users/743 -> 243: request handled;190004;payment|cache;prod;prod-host-35;
2025-09-24T23:41:50.675Z;INFO;auth;PUT;/api/orders;273;379;cd9503fa-7521-4c2f-b4ff-a84207d7bb60;b6551208a17aac5e;221.10.218.194;PUT /api/orders -> 273: resource fetched;88035;auth|network|cache;dev;dev-host-12;
2025-09-24T21:25:24.626Z;WARN;auth;GET;/api/login;280;155;;29ee10d0ae03a9d3;37.225.96.11;GET /api/login -> 280: retry scheduled;132477;network|retry;dev;dev-host-44;
2025-09-24T22:03:52.351Z;INFO;api-gateway;GET;/api/login;261;397;c53844ad-3faf-4234-ac48-6bd650997549;cd26c6c924169b2f;220.246.206.160;GET /api/login -> 261: processing successful;86083;cache;prod;prod-host-23;
2025-09-24T22:30:18.456Z;INFO;auth;DELETE;/api/payments;298;679;5318d65f-57b7-4451-80a7-041093314353;2e4e26a945a1b2d6;185.105.115.240;DELETE /api/payments -> 298: operation completed;5148;;prod;prod-host-26;
2025-09-24T20:47:50.579Z;WARN;orders;DELETE;/api/login;288;833;0ed506ac-7bc6-448a-841d-a9adf6e8b983;cfab9f95293a6ea2;161.11.73.99;DELETE /api/login -> 288: partial failure;112464;network|payment;prod;prod-host-17;
2025-09-24T22:56:02.035Z;WARN;auth;POST;/api/login;456;57;96fc76c5-73dc-4489-98c6-fbf49387a7ce;14d6f3c43bde5220;245.114.28.12;POST /api/login -> 456: slow response detected;37800;db;staging;staging-host-31;
2025-09-24T23:26:01.872Z;WARN;payments;PUT;/health;223;57;3592a92f-6245-4806-a405-9241a9f02f69;492081d59d7ace2a;208.14.27.164;PUT /health -> 223: deprecated endpoint used;97956;auth;dev;dev-host-38;
2025-09-25T00:07:08.700Z;INFO;api-gateway;GET;/api/users/2478;283;13;30769d96-50b9-42d7-ab31-34eba2333893;;0.192.155.201;GET /api/users/2478 -> 283: processing successful;69651;retry|cache|payment;prod;prod-host-16;
2025-09-24T23:23:15.210Z;WARN;auth;DELETE;/api/login;244;52;2bbff36e-0de3-4ee8-82e1-a56615373787;04a9f0bd6c132bc4;68.128.131.141;DELETE /api/login -> 244: retry scheduled;99316;auth|retry|db;staging;staging-host-15;
2025-09-24T21:26:58.461Z;INFO;api-gateway;DELETE;/api/orders;272;325;d0f336f8-3e12-4f24-9129-8845e42f2bd4;764636ea0abbb9e8;236.210.225.103;DELETE /api/orders -> 272: operation completed;112113;;dev;dev-host-27;
2025-09-24T21:50:24.590Z;INFO;api-gateway;DELETE;/api/login;256;206;9c363374-a269-47ef-abfb-57dbf0a79e66;;128.132.92.181;DELETE /api/login -> 256: request handled;141035;payment|auth|cache;staging;staging-host-9;
2025-09-24T23:41:05.033Z;ERROR;payments;POST;/api/orders;574;162;71387cc8-958d-4902-8d23-e12d3e0229a5;eb7d3ddb726a749f;124.54.99.177;POST /api/orders -> 574: timeout while calling dependency;156933;;prod;prod-host-25;E_DB
2025-09-24T23:30:27.729Z;INFO;payments;POST;/api/orders;299;449;;09de6946d48d8b2f;179.165.188.58;POST /api/orders -> 299: processing successful;80342;cache|network;prod;prod-host-35;
2025-09-24T21:45:58.855Z;INFO;auth;GET;/health;275;427;75542d37-90dc-4da3-88ea-7fe15dc8207f;611f0403a12ac1cd;227.155.104.172;GET /health -> 275: operation completed;69721;network;staging;staging-host-38;
2025-09-24T23:34:31.631Z;INFO;auth;GET;/api/payments;216;142;;1412553e732f41bb;43.114.202.196;GET /api/payments -> 216: processing successful;12055;network|retry|cache;staging;staging-host-10;
2025-09-25T00:08:08.470Z;INFO;orders;GET;/api/orders;474;67;47011ffa-8d96-4de7-be2d-2713c2923c5a;03149eb834a811d6;0.253.218.2;GET /api/orders -> 474: operation completed;33736;payment;prod;prod-host-49;
2025-09-24T23:16:33.753Z;INFO;auth;GET;/api/payments?limit=50;257;82;43290d56-b678-48d5-b18e-592309222e8d;6cc06d4c7374b668;26.5.17.118;GET /api/payments?limit=50 -> 257: operation completed;67117;;prod;prod-host-41;
2025-09-24T21:28:08.086Z;WARN;api-gateway;POST;/health;551;261;a0a575e5-9c9b-4f2d-a35d-3bc13d5f6b84;e3a8582d06446451;245.69.116.206;POST /health -> 551: partial failure;102307;retry|payment;dev;dev-host-24;
2025-09-25T00:09:11.957Z;WARN;payments;GET;/api/orders;463;268;d0712f33-32aa-4e33-9ad7-401948d84882;;10.122.47.221;GET /api/orders -> 463: deprecated endpoint used;151284;network;dev;dev-host-49;
2025-09-24T22:16:56.889Z;WARN;auth;DELETE;/health;241;244;27d523a7-4788-464d-b5e3-11081cb1abff;196395e949e55be5;77.216.144.43;DELETE /health -> 241: slow response detected;121248;payment;staging;staging-host-8;
2025-09-24T23:30:10.688Z;INFO;auth;GET;/api/login?filter=recent;298;326;039c31cd-b978-4b84-bd28-2bbbcb3154ea;4eac594c03b036d7;185.225.204.218;GET /api/login?filter=recent -> 298: request handled;189235;network|retry|db;staging;staging-host-8;
2025-09-24T23:28:26.345Z;INFO;payments;GET;/api/users/3979;216;217;cfe0ba0a-7fd6-43ae-bd8c-013939a10f54;c7fe079b3408cdb9;146.27.240.77;GET /api/users/3979 -> 216: request handled;152197;payment|db;staging;staging-host-46;
2025-09-24T23:59:00.191Z;WARN;payments;DELETE;/api/orders;410;913;07632a76-c07e-4b60-be4d-df599181fa9b;b82e383d07469881;189.137.84.32;DELETE /api/orders -> 410: slow response detected;39465;auth|network;prod;prod-host-21;
2025-09-24T22:08:16.758Z;INFO;orders;POST;/api/payments;257;76;2bbff36e-0de3-4ee8-82e1-a56615373787;df8dbe68aae1a5c8;28.87.42.67;POST /api/payments -> 257: heartbeat ok;190197;cache|network;dev;dev-host-45;
2025-09-24T20:33:25.314Z;WARN;orders;POST;/api/login;228;542;b486949a-cb94-463c-9e28-0561a59860c0;acd42e74da591e50;108.93.137.125;POST /api/login -> 228: slow response detected;114577;;prod;prod-host-46;
2025-09-24T23:47:03.133Z;INFO;orders;GET;/api/users/4769;577;542;18a14e73-7ae5-4461-a271-2818d1966925;d1a2af1d48cc6036;206.73.106.65;GET /api/users/4769 -> 577: operation completed;52560;auth;prod;prod-host-25;
2025-09-24T21:26:09.342Z;INFO;api-gateway;POST;/api/users/3566;541;33;7aeb8fcb-be02-4d8b-95a9-194cc016867e;edcd0f01ad4a9af3;54.103.126.137;POST /api/users/3566 -> 541: operation completed;4632;;dev;dev-host-45;
2025-09-24T23:31:29.426Z;INFO;orders;GET;/api/login?limit=50;232;1118;5c16ae38-4b07-4d09-82bb-aa1911bd3361;413e60c283035ff4;204.93.63.51;GET /api/login?limit=50 -> 232: processing successful;123266;network;prod;prod-host-27;
2025-09-24T22:56:18.497Z;INFO;orders;DELETE;/api/users/3855;278;75;efb3e3e7-8914-42c4-ae0f-e4d48f833463;8c179fbe82f116c5;70.86.129.72;DELETE /api/users/3855 -> 278: processing successful;52721;payment|auth;staging;staging-host-11;
2025-09-24T21:28:09.895Z;INFO;api-gateway;PUT;/api/users/587;216;1343;d0f336f8-3e12-4f24-9129-8845e42f2bd4;4c501030f0871015;47.23.170.245;PUT /api/users/587 -> 216: heartbeat ok;97244;;staging;staging-host-20;
2025-09-24T23:11:16.483Z;INFO;orders;PUT;/api/login;215;245;a0e34127-3a5d-49cb-b645-88e6998a1251;05b27030a52c2af1;23.177.45.190;PUT /api/login -> 215: request handled;20405;;prod;prod-host-26;
2025-09-24T21:34:51.383Z;ERROR;payments;POST;/health;551;8;79146cc9-8e32-44b7-b754-edc6369579de;17b3c2e1d2a2ba6b;3.50.152.226;POST /health -> 551: upstream error;59915;;prod;prod-host-25;E_AUTH
2025-09-24T22:20:20.169Z;INFO;payments;PUT;/api/payments;491;251;3cbc0d57-5a6c-4740-bbb9-387c2a00232f;38d88078e6dbcc24;187.5.104.220;PUT /api/payments -> 491: resource fetched;138470;retry|db|network;prod;prod-host-36;
2025-09-24T20:38:50.007Z;INFO;auth;POST;/api/payments;267;313;;75e99ce7f564fe38;180.33.63.17;POST /api/payments -> 267: operation completed;5900;;staging;staging-host-15;
2025-09-24T23:45:53.653Z;INFO;api-gateway;PUT;/api/login;286;163;10c3fd4a-4dc8-48d1-a2ac-30542092eaf6;91196bc55d3903a9;163.81.52.74;PUT /api/login -> 286: operation completed;48105;network;prod;prod-host-41;
2025-09-24T23:00:59.289Z;INFO;payments;DELETE;/api/payments;288;273;6a2f4a40-fbb5-4dd2-9866-9b387e227dda;bcad33297dd2e2f2;129.128.76.43;DELETE /api/payments -> 288: resource fetched;39683;auth;staging;staging-host-31;
2025-09-24T23:49:12.324Z;INFO;orders;DELETE;/health;209;121;;604e8fa387f0ef37;128.58.60.86;DELETE /health -> 209: processing successful;140190;;staging;staging-host-12;
2025-09-24T22:11:09.442Z;WARN;payments;POST;/health;203;9;0407ac74-3d9f-41dc-8d83-964e92ab2ef4;6b249c459f33e184;73.32.229.241;POST /health -> 203: retry scheduled;186615;retry;prod;prod-host-9;
2025-09-24T20:33:37.112Z;WARN;api-gateway;DELETE;/api/orders;200;32;83a2e469-0c21-41b1-9373-d8a5fda5ccec;44693ef7a02308f3;137.178.195.83;DELETE /api/orders -> 200: slow response detected;74871;db|auth|retry;prod;prod-host-10;
2025-09-24T21:45:25.339Z;INFO;auth;GET;/api/users/3679;226;272;75542d37-90dc-4da3-88ea-7fe15dc8207f;0b387cc88bea3580;98.116.179.64;GET /api/users/3679 -> 226: operation completed;106860;;prod;prod-host-9;
2025-09-24T21:01:11.104Z;INFO;auth;DELETE;/api/login;283;44;;6587ff5748ef200b;45.92.188.238;DELETE /api/login -> 283: processing successful;180807;payment|retry|auth;prod;prod-host-43;
2025-09-24T23:24:40.144Z;INFO;payments;DELETE;/health;244;194;07632a76-c07e-4b60-be4d-df599181fa9b;75480ee998f8c716;140.158.144.212;DELETE /health -> 244: processing successful;179679;cache|retry|network;staging;staging-host-10;
2025-09-24T22:10:02.525Z;INFO;payments;GET;/health;215;366;75542d37-90dc-4da3-88ea-7fe15dc8207f;1c86fe533e79b715;50.195.46.59;GET /health -> 215: heartbeat ok;60181;payment|cache;dev;dev-host-3;
2025-09-24T21:25:10.640Z;INFO;auth;POST;/api/users/4066;266;125;a0a575e5-9c9b-4f2d-a35d-3bc13d5f6b84;8e58b03d65f48f29;5.206.135.248;POST /api/users/4066 -> 266: operation completed;51788;payment;prod;prod-host-13;
2025-09-24T21:42:08.899Z;INFO;orders;POST;/api/login;275;15;;192228469f7381a2;241.23.35.84;POST /api/login -> 275: processing successful;51661;db|network;prod;prod-host-21;
2025-09-24T23:35:39.776Z;INFO;auth;PUT;/api/orders;250;521;;626150e4f117a7a3;73.252.114.57;PUT /api/orders -> 250: operation completed;197407;;prod;prod-host-41;
2025-09-24T21:50:06.535Z;INFO;api-gateway;PUT;/api/login;269;298;625caf4a-1c42-4711-a235-83a01357835a;752c0f25ef3ceacd;233.20.234.140;PUT /api/login -> 269: processing successful;33763;payment|retry|cache;prod;prod-host-3;
2025-09-24T21:45:41.832Z;INFO;auth;DELETE;/api/users/3347;203;193;;0fe78362d0c69a86;228.103.100.44;DELETE /api/users/3347 -> 203: heartbeat ok;140529;payment;prod;prod-host-43;
2025-09-24T22:03:49.555Z;INFO;api-gateway;DELETE;/api/users/1493;255;808;2b66b91f-c75e-486f-9fb0-e9df2e7258af;9bb02cae71ff484b;71.172.146.157;DELETE /api/users/1493 -> 255: heartbeat ok;120669;network|db|retry;prod;prod-host-15;
2025-09-24T22:29:26.314Z;WARN;orders;DELETE;/api/users/176;206;420;b778b87f-5f2e-4992-9383-135c39782ff8;9b247e57994971ec;86.132.245.160;DELETE /api/users/176 -> 206: retry scheduled;82545;auth|cache;prod;prod-host-13;
2025-09-24T22:58:13.899Z;WARN;orders;PUT;/api/users/2551;426;142;5c16ae38-4b07-4d09-82bb-aa1911bd3361;44693ef7a02308f3;74.185.60.185;PUT /api/users/2551 -> 426: slow response detected;38619;;dev;dev-host-35;
2025-09-24T23:37:06.324Z;INFO;orders;PUT;/api/login;262;566;71387cc8-958d-4902-8d23-e12d3e0229a5;022486c054af015e;124.152.156.105;PUT /api/login -> 262: heartbeat ok;47185;network|cache;prod;prod-host-33;
2025-09-24T21:31:31.498Z;INFO;orders;PUT;/api/payments;276;452;516cb8d3-dcbc-49c3-86c8-f15be67a3ced;7f503e62acd6587a;131.254.7.194;PUT /api/payments -> 276: heartbeat ok;150560;cache|payment|auth;prod;prod-host-9;
2025-09-24T22:11:42.425Z;INFO;payments;PUT;/health;220;697;a0a575e5-9c9b-4f2d-a35d-3bc13d5f6b84;23e2bd70c871a3a8;97.192.212.187;PUT /health -> 220: resource fetched;4917;;staging;staging-host-38;
2025-09-24T20:38:04.633Z;WARN;payments;DELETE;/api/users/4159;261;261;9a46a6e0-5822-4ef9-a4a5-44f83111efb8;0f3207aa4088fe49;142.78.64.111;DELETE /api/users/4159 -> 261: retry scheduled;59782;network;prod;prod-host-50;
2025-09-24T23:51:44.087Z;INFO;auth;GET;/api/orders?filter=recent;290;476;;252a4d67b86b38be;58.97.83.217;GET /api/orders?filter=recent -> 290: resource fetched;42844;retry|payment|network;dev;dev-host-44;
2025-09-24T22:46:01.324Z;INFO;payments;GET;/api/payments;537;657;be91064f-c246-4c58-8f25-55d463739412;;130.226.25.254;GET /api/payments -> 537: resource fetched;101571;payment;prod;prod-host-27;
2025-09-24T23:52:05.006Z;INFO;api-gateway;PUT;/api/payments;222;1495;1facbab9-fbad-465d-9ff2-2d8533434d5f;db7285e0238a0e7b;252.33.83.88;PUT /api/payments -> 222: heartbeat ok;187629;;dev;dev-host-26;
2025-09-24T22:47:57.681Z;WARN;payments;DELETE;/api/orders;486;200;95420560-60f9-4d24-99d1-024c3894516f;7a1934f308054003;79.51.162.3;DELETE /api/orders -> 486: partial failure;5305;;prod;prod-host-6;
2025-09-24T21:26:15.453Z;INFO;payments;PUT;/api/users/2102;554;463;e7e054d1-f399-426e-be52-b61553cfd986;6e365d58f742d6fe;32.11.6.152;PUT /api/users/2102 -> 554: heartbeat ok;29609;;dev;dev-host-46;
2025-09-25T00:02:00.883Z;WARN;auth;GET;/health;290;119;6a2f4a40-fbb5-4dd2-9866-9b387e227dda;54a2ce12c745216a;251.29.100.146;GET /health -> 290: slow response detected;101059;;staging;staging-host-18;
2025-09-24T21:21:02.881Z;INFO;orders;GET;/health;232;56;1facbab9-fbad-465d-9ff2-2d8533434d5f;debc1c732fd13963;34.255.149.128;GET /health -> 232: request handled;113940;network|auth|payment;prod;prod-host-49;
2025-09-24T22:57:57.997Z;INFO;orders;GET;/api/orders;223;385;48cd0978-562e-48a8-9887-12d84e3f8b07;;183.86.34.220;GET /api/orders -> 223: resource fetched;89275;db;staging;staging-host-28;
2025-09-24T20:36:02.687Z;INFO;payments;DELETE;/api/users/1103;264;294;7c9b1040-2e23-4ef5-b3cf-c91c31fe77cf;626394124fff11b5;227.168.99.150;DELETE /api/users/1103 -> 264: resource fetched;73424;retry;prod;prod-host-10;
2025-09-24T23:01:41.961Z;INFO;payments;POST;/api/payments;291;57;7d1c4a7c-c630-456e-ba74-24e0c214e3b6;1b489a2325e7c867;156.200.118.91;POST /api/payments -> 291: heartbeat ok;190254;network|auth|retry;prod;prod-host-2;
2025-09-24T22:02:30.052Z;WARN;api-gateway;GET;/api/payments;296;796;bd60bf24-6323-49b7-82d5-85298a80b765;c7fe079b3408cdb9;240.233.26.26;GET /api/payments -> 296: retry scheduled;22366;auth|network|db;prod;prod-host-21;
2025-09-24T20:29:53.506Z;WARN;payments;PUT;/api/orders;490;154;93f86316-3f58-447a-9ffa-f8462c59d2f9;62139ccb9ec51ad1;169.28.28.234;PUT /api/orders -> 490: slow response detected;101280;network|db;dev;dev-host-35;
2025-09-24T21:34:17.484Z;INFO;orders;GET;/api/payments;259;182;;752c0f25ef3ceacd;117.224.171.13;GET /api/payments -> 259: heartbeat ok;35824;network|payment;staging;staging-host-11;
2025-09-24T22:03:47.351Z;INFO;orders;POST;/api/payments;564;170;;02ea0330b73f21d9;154.65.150.77;POST /api/payments -> 564: operation completed;21372;cache|retry|auth;prod;prod-host-38;
2025-09-24T23:00:26.100Z;ERROR;api-gateway;GET;/api/login;514;109;;09d79a8154cce29a;57.3.70.82;GET /api/login -> 514: database error;120389;auth;staging;staging-host-48;E_DB
2025-09-24T20:21:05.350Z;INFO;auth;PUT;/api/users/1925;216;115;07adab38-1878-42ad-af97-d9bc1c4e4a71;0d12835b50b69aec;198.193.81.199;PUT /api/users/1925 -> 216: operation completed;14679;cache;prod;prod-host-10;
2025-09-24T21:54:52.441Z;WARN;api-gateway;POST;/api/orders;233;79;5f1e13e3-a018-49de-803c-cfc157a777d6;611f0403a12ac1cd;63.40.44.158;POST /api/orders -> 233: retry scheduled;103445;cache;prod;prod-host-18;
2025-09-24T20:58:08.943Z;INFO;api-gateway;GET;/api/payments;200;87;80a81ffb-2a16-4575-9b7f-ea888b24587c;75480ee998f8c716;80.255.151.167;GET /api/payments -> 200: processing successful;48642;network|payment|auth;staging;staging-host-42;
2025-09-24T20:45:01.976Z;INFO;auth;PUT;/health;274;229;119364c6-56b7-41b7-b3a9-491367892427;83b94a1164886fbc;200.77.197.118;PUT /health -> 274: processing successful;35096;retry|network|cache;prod;prod-host-6;
2025-09-24T23:26:43.607Z;INFO;orders;PUT;/api/orders;210;111;f8fec781-3f6a-474d-910a-48c2bcb08dbf;4deeca791ec6a881;62.11.75.145;PUT /api/orders -> 210: resource fetched;141015;retry|db;prod;prod-host-19;
2025-09-24T22:03:33.389Z;INFO;auth;GET;/api/orders?filter=recent;262;312;55cd283b-533e-481e-ba0e-3fafc24e8c3b;764636ea0abbb9e8;134.151.140.112;GET /api/orders?filter=recent -> 262: heartbeat ok;184141;cache;dev;dev-host-27;
2025-09-24T21:23:18.670Z;ERROR;api-gateway;POST;/api/login;551;1280;a0a575e5-9c9b-4f2d-a35d-3bc13d5f6b84;752c0f25ef3ceacd;100.174.4.145;POST /api/login -> 551: database error;109251;auth|network;prod;prod-host-47;E_DOWNSTREAM
2025-09-24T22:04:43.716Z;INFO;payments;PUT;/api/payments;229;1123;eca1764b-b74e-465d-9f54-b3f6bc328ffa;;53.76.39.12;PUT /api/payments -> 229: heartbeat ok;13822;db|payment;prod;prod-host-8;
2025-09-24T22:35:30.633Z;WARN;orders;POST;/api/users/25;256;418;d25e79ad-b8c0-4185-9a20-ed9086c01e27;56b12780aec2da61;164.50.8.74;POST /api/users/25 -> 256: deprecated endpoint used;39511;payment|db|cache;prod;prod-host-50;
2025-09-24T23:14:45.810Z;INFO;payments;POST;/api/users/1070;251;104;c8612ebf-40f3-4c88-8102-efe864282126;853074aad23e96f9;198.80.143.104;POST /api/users/1070 -> 251: heartbeat ok;70919;;prod;prod-host-6;
2025-09-24T23:14:27.855Z;WARN;api-gateway;POST;/health;282;915;ae07d2ea-820e-4c99-a913-1dfed0218b28;653a3a0d16ca6770;53.31.206.36;POST /health -> 282: deprecated endpoint used;91468;auth|payment|retry;dev;dev-host-5;
2025-09-24T23:36:36.447Z;INFO;payments;POST;/health;297;587;2538aab6-1c7e-4689-b664-7e62a701b5d2;90b013e84ab4b5ac;45.107.34.154;POST /health -> 297: request handled;22570;retry|network|cache;prod;prod-host-22;
2025-09-24T23:26:44.992Z;INFO;auth;PUT;/health;262;1584;8daac5db-2d46-4dff-b39d-e886e99e08af;2081a72d0b4a2b14;53.25.43.106;PUT /health -> 262: request handled;171875;payment;prod;prod-host-32;
2025-09-24T23:41:42.589Z;INFO;orders;GET;/api/login?page=2;279;2;a0e34127-3a5d-49cb-b645-88e6998a1251;1412553e732f41bb;73.215.175.119;GET /api/login?page=2 -> 279: resource fetched;153514;payment|cache;dev;dev-host-36;
2025-09-24T20:29:28.591Z;WARN;payments;PUT;/api/payments;256;49;670954f7-c181-40df-997d-79c6bfe5347c;853074aad23e96f9;69.104.39.12;PUT /api/payments -> 256: partial failure;130752;cache|retry;staging;staging-host-15;
2025-09-24T21:16:42.747Z;WARN;payments;GET;/api/users/2949;218;8;625caf4a-1c42-4711-a235-83a01357835a;ed46f696c920b142;41.247.241.116;GET /api/users/2949 -> 218: deprecated endpoint used;84601;;prod;prod-host-22;
2025-09-24T21:23:01.008Z;INFO;payments;PUT;/api/login;266;226;bd07c59c-ac50-447c-851b-99c07c79e5e1;af48d1880cab6592;10.100.195.108;PUT /api/login -> 266: request handled;7819;network|cache|auth;staging;staging-host-15;
2025-09-25T00:04:37.833Z;INFO;api-gateway;GET;/api/orders;257;135;c877a4ed-fa38-40e0-876f-fc8951a0b745;e7e688f81dacc594;48.156.145.230;GET /api/orders -> 257: processing successful;74529;cache;staging;staging-host-6;
2025-09-24T22:50:25.462Z;INFO;auth;DELETE;/api/login;260;522;96ab8bb9-38ce-41f2-b598-4f0c1a1569c2;116d9c84dc575406;129.197.195.222;DELETE /api/login -> 260: heartbeat ok;82993;;prod;prod-host-19;
2025-09-24T21:52:01.891Z;INFO;orders;POST;/health;231;79;278eeef2-d897-415c-a637-c3add61fb2b5;2c00ead50e18c1a7;166.152.179.180;POST /health -> 231: processing successful;143301;db|auth|network;dev;dev-host-37;
2025-09-24T21:52:32.275Z;ERROR;api-gateway;GET;/api/users/3950;594;959;a76c3c13-f1d4-47ef-a1dc-04436f45b376;676eebdb40c2dde9;17.235.54.116;GET /api/users/3950 -> 594: timeout while calling dependency;108568;auth|network;prod;prod-host-7;E_DOWNSTREAM
2025-09-24T20:33:18.592Z;INFO;payments;DELETE;/api/login;249;189;96afa6bc-c41a-4135-9e5b-f5c65f2c98c6;0533abe370d10a34;129.89.114.133;DELETE /api/login -> 249: processing successful;44670;;prod;prod-host-37;
2025-09-24T23:16:27.321Z;INFO;payments;GET;/api/login?sort=desc;241;69;93f86316-3f58-447a-9ffa-f8462c59d2f9;5dbd8260584240d8;130.231.135.36;GET /api/login?sort=desc -> 241: request handled;24712;payment|cache;staging;staging-host-22;
2025-09-24T20:19:38.683Z;WARN;payments;PUT;/api/payments;257;1707;07bfc587-d5b2-4674-9011-4d24cb328a95;0eb100abf893c3a6;172.225.198.203;PUT /api/payments -> 257: retry scheduled;188914;network|retry|cache;dev;dev-host-30;
2025-09-24T22:50:06.394Z;INFO;auth;DELETE;/api/payments;239;88;c8612ebf-40f3-4c88-8102-efe864282126;6d0a28313a182aa7;126.111.19.203;DELETE /api/payments -> 239: request handled;92616;network;prod;prod-host-30;
2025-09-24T21:30:29.493Z;WARN;payments;GET;/api/orders;245;944;43290d56-b678-48d5-b18e-592309222e8d;e0d14d0f1acc0e46;112.251.88.136;GET /api/orders -> 245: retry scheduled;138937;auth|cache|retry;staging;staging-host-32;
2025-09-24T21:06:04.774Z;INFO;auth;POST;/api/users/3241;230;207;6a2f4a40-fbb5-4dd2-9866-9b387e227dda;6140e45fd41ccee8;44.177.0.234;POST /api/users/3241 -> 230: resource fetched;39081;db;prod;prod-host-21;
2025-09-24T20:48:32.615Z;ERROR;orders;PUT;/health;510;53;b8587dbf-efd8-427c-8cd7-66d0324fa510;173618094aca7814;198.137.78.125;PUT /health -> 510: timeout while calling dependency;90990;network|auth;prod;prod-host-30;E_AUTH
2025-09-24T21:28:40.259Z;WARN;payments;DELETE;/api/users/1310;295;84;bd07c59c-ac50-447c-851b-99c07c79e5e1;;167.35.246.67;DELETE /api/users/1310 -> 295: slow response detected;80609;db|payment|network;dev;dev-host-14;
2025-09-24T22:53:11.649Z;ERROR;auth;GET;/api/orders?page=2;537;104;90f941ec-3e1a-4228-804a-7c1c7a457b33;03149eb834a811d6;238.243.21.218;GET /api/orders?page=2 -> 537: upstream error;108522;;dev;dev-host-21;E_DOWNSTREAM
2025-09-24T22:18:20.874Z;WARN;orders;PUT;/health;405;103;80a81ffb-2a16-4575-9b7f-ea888b24587c;;92.234.83.59;PUT /health -> 405: partial failure;142489;;prod;prod-host-22;
2025-09-24T23:25:30.712Z;INFO;api-gateway;PUT;/health;255;389;96afa6bc-c41a-4135-9e5b-f5c65f2c98c6;e2548df469f30186;67.184.79.85;PUT /health -> 255: processing successful;191682;auth;dev;dev-host-8;
2025-09-24T21:04:39.768Z;ERROR;auth;PUT;/api/payments;400;192;;626394124fff11b5;188.38.201.66;PUT /api/payments -> 400: database error;21127;auth;staging;staging-host-28;E_AUTH
2025-09-24T21:20:13.142Z;INFO;auth;POST;/api/orders;242;186;cc9295b4-374f-4ba9-9454-f5f2156d2509;f162204d7daa4aa8;252.21.54.86;POST /api/orders -> 242: processing successful;177967;;staging;staging-host-37;
2025-09-24T21:41:26.898Z;INFO;payments;GET;/health;299;654;0407ac74-3d9f-41dc-8d83-964e92ab2ef4;d50f063049bd14b2;252.223.103.90;GET /health -> 299: operation completed;99620;retry;prod;prod-host-48;
2025-09-24T23:32:46.590Z;INFO;payments;GET;/api/login;277;133;b7726766-ed11-45fc-a0b7-6d17ee001450;5d318530d47b08e1;157.71.173.57;GET /api/login -> 277: resource fetched;19979;cache|payment;staging;staging-host-34;
2025-09-24T20:35:30.491Z;INFO;orders;POST;/api/login;243;511;30769d96-50b9-42d7-ab31-34eba2333893;146202556d0a0d72;250.191.197.52;POST /api/login -> 243: processing successful;173809;db|network;dev;dev-host-3;
2025-09-24T21:24:58.677Z;WARN;orders;DELETE;/api/payments;453;371;0407ac74-3d9f-41dc-8d83-964e92ab2ef4;59843d19a51b25cc;89.225.75.36;DELETE /api/payments -> 453: deprecated endpoint used;52659;;prod;prod-host-31;
2025-09-24T23:32:18.032Z;WARN;api-gateway;POST;/health;539;126;d25e79ad-b8c0-4185-9a20-ed9086c01e27;c55141288a795742;79.161.192.116;POST /health -> 539: slow response detected;76062;cache|network|retry;prod;prod-host-14;
2025-09-24T20:17:52.721Z;INFO;orders;DELETE;/api/login;255;7;;27f80d02aea4d821;160.136.184.97;DELETE /api/login -> 255: operation completed;194675;;staging;staging-host-4;
2025-09-24T22:51:18.002Z;INFO;auth;GET;/api/orders;218;33;27d523a7-4788-464d-b5e3-11081cb1abff;539dc24751164a11;38.53.66.167;GET /api/orders -> 218: operation completed;119517;network|cache;prod;prod-host-29;
2025-09-24T21:11:03.048Z;INFO;auth;DELETE;/api/users/1945;275;651;278eeef2-d897-415c-a637-c3add61fb2b5;a8999560d600c7ca;201.201.158.70;DELETE /api/users/1945 -> 275: heartbeat ok;173604;auth;prod;prod-host-17;
